REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,ID_ZONA_LOC,NVIV,NHOGAR,PERSONAN,P07,P08,P09,P10,P10COMUNA,P10PAIS,P11,P11COMUNA,P11PAIS,P12,P12COMUNA,P12PAIS,P12A_LLEGADA,P12A_TRAMO,P13,P14,P15,P15A,P16,P16A,P16A_OTRO,P17,P18,P19,P20,P21M,P21A,P10PAIS_GRUPO,P11PAIS_GRUPO,P12PAIS_GRUPO,ESCOLARIDAD,P16A_GRUPO,REGION_15R,PROVINCIA_15R,COMUNA_15R,P10COMUNA_15R,P11COMUNA_15R,P12COMUNA_15R
10,101,10102,1,2,8,12926,18,1,1,1,1,87,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,1,98,7,98,98,98,98,9998,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,18,1,2,5,1,45,1,98,998,3,10101,998,1,98,998,9998,98,2,3,5,2,1,1,98,1,F,98,98,98,9998,998,998,998,3,1,10,101,10102,98,10101,98
10,101,10102,1,2,8,12926,20,1,1,1,1,56,1,98,998,2,98,998,2,10101,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,20,1,2,2,2,48,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,3,3,9,1998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,20,1,3,5,1,24,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,20,1,4,12,1,13,1,98,998,2,98,998,1,98,998,9998,98,1,6,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,21,1,1,1,2,47,1,98,998,2,98,998,1,98,998,9998,98,2,1,7,2,2,98,98,1,Z,4,4,10,2007,998,998,998,9,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,21,1,2,2,1,48,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,21,1,3,5,1,23,1,98,998,2,98,998,1,98,998,9998,98,1,3,11,1,2,98,98,5,98,98,98,98,9998,998,998,998,15,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,21,1,4,5,1,17,1,98,998,2,98,998,1,98,998,9998,98,1,3,7,2,2,98,98,5,98,98,98,98,9998,998,998,998,11,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,21,1,5,5,2,9,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,21,1,6,14,1,18,3,10202,998,3,10209,998,2,10209,998,9998,98,2,4,7,1,2,98,98,4,98,98,98,98,9998,998,998,998,12,98,10,101,10102,10202,10209,10209
10,101,10102,1,2,8,12926,24,1,1,1,2,48,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,2,98,98,1,I,0,98,98,9998,998,998,998,5,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,25,1,1,1,1,51,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,1,1,98,6,98,98,98,98,9998,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,27,1,1,1,1,94,1,98,998,2,98,998,2,10108,998,9998,98,3,98,98,98,2,98,98,7,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,10108
10,101,10102,1,2,8,12926,27,1,2,12,1,37,1,98,998,2,98,998,2,10108,998,9998,98,2,8,5,1,2,98,98,6,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,10108
10,101,10102,1,2,8,12926,31,1,1,1,1,41,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,31,1,2,7,1,42,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,32,1,1,1,1,54,1,98,998,2,98,998,2,10104,998,9998,98,2,3,5,2,2,98,98,4,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,10104
10,101,10102,1,2,8,12926,32,1,2,2,2,46,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,2,2,1,2001,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,32,1,3,5,1,16,1,98,998,2,98,998,1,98,998,9998,98,1,2,7,2,2,98,98,5,98,98,98,98,9998,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,32,1,4,12,2,10,1,98,998,2,98,998,1,98,998,9998,98,1,4,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,34,1,1,1,1,38,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,34,1,2,2,2,36,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,8,98,3,3,9,2014,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,34,1,3,5,1,17,1,98,998,2,98,998,99,99,999,9999,99,1,3,7,2,2,98,98,8,98,98,98,98,9998,998,998,999,11,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,34,1,4,5,2,11,1,98,998,2,98,998,1,98,998,9998,98,1,5,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,5,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,34,1,5,14,2,12,1,98,998,2,98,998,2,12101,998,9998,98,1,6,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,12101
10,101,10102,1,2,8,12926,34,1,6,5,1,2,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,36,1,1,1,1,87,1,98,998,2,98,998,2,10209,998,9998,98,2,3,6,2,2,98,98,7,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,10209
10,101,10102,1,2,8,12926,36,1,2,5,1,56,1,98,998,2,98,998,2,10105,998,9998,98,2,6,5,2,2,98,98,6,98,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,10105
10,101,10102,1,2,8,12926,39,1,1,1,1,83,1,98,998,2,98,998,2,10101,998,9998,98,2,5,5,2,2,98,98,7,98,98,98,98,9998,998,998,998,5,98,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,39,1,2,2,2,71,1,98,998,2,98,998,1,98,998,9998,98,2,2,5,2,2,98,98,7,98,3,3,9,1976,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,39,1,3,7,1,88,1,98,998,2,98,998,2,10109,998,9998,98,2,6,5,2,2,98,98,7,98,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,10109
10,101,10102,1,2,8,12926,40,1,1,1,1,45,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,Z,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,40,1,2,2,2,44,1,98,998,2,98,998,2,10108,998,9998,98,2,4,8,1,1,1,98,6,98,3,3,10,2008,998,998,998,12,1,10,101,10102,98,98,10108
10,101,10102,1,2,8,12926,40,1,3,5,1,15,1,98,998,2,98,998,1,98,998,9998,98,1,8,5,1,1,1,98,5,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,40,1,4,5,1,8,1,98,998,2,98,998,1,98,998,9998,98,1,2,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,2,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,41,1,1,1,1,38,1,98,998,2,98,998,2,14101,998,9998,98,2,2,11,1,2,98,98,1,Z,98,98,98,9998,998,998,998,14,98,10,101,10102,98,98,14101
10,101,10102,1,2,8,12926,42,1,1,1,1,45,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,2,98,98,2,A,98,98,98,9998,998,998,998,5,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,42,1,2,4,2,42,1,98,998,2,98,998,2,10104,998,9998,98,2,8,5,1,2,98,98,6,98,2,2,2,1996,998,998,998,8,98,10,101,10102,98,98,10104
10,101,10102,1,2,8,12926,42,1,3,5,1,23,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,42,1,4,5,1,21,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,C,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,44,1,1,1,2,67,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,7,98,2,2,6,1969,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,44,1,2,5,1,47,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,44,1,3,14,1,60,3,12101,998,3,12101,998,1,98,998,9998,98,2,1,5,2,2,98,98,7,98,98,98,98,9998,998,998,998,1,98,10,101,10102,12101,12101,98
10,101,10102,1,2,8,12926,46,1,1,1,1,44,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,Z,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,46,1,2,2,2,29,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,1,1,98,6,98,1,1,5,2011,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,46,1,3,14,2,74,2,98,998,2,98,998,2,10202,998,9998,98,2,1,6,2,2,98,98,6,98,5,4,8,1974,998,998,998,1,98,10,101,10102,98,98,10202
10,101,10102,1,2,8,12926,46,1,4,5,2,5,1,98,998,2,98,998,1,98,998,9998,98,1,99,99,99,1,1,98,98,98,98,98,98,9998,998,998,998,99,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,47,1,1,1,1,64,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,2,Z,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,49,1,1,1,2,51,1,98,998,99,99,999,1,98,998,9998,98,1,8,5,1,1,1,98,1,Z,1,1,10,1995,998,999,998,8,1,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,49,1,2,5,1,21,1,98,998,99,99,999,1,98,998,9998,98,1,4,8,1,1,1,98,1,Z,98,98,98,9998,998,999,998,12,1,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,50,1,1,1,1,57,1,98,998,2,98,998,2,13101,998,9998,98,2,6,5,2,2,98,98,1,C,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,13101
10,101,10102,1,2,8,12926,50,1,2,2,2,54,1,98,998,2,98,998,2,10101,998,9998,98,2,4,5,2,2,98,98,6,98,4,2,6,1991,998,998,998,4,98,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,51,1,1,1,2,73,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,7,98,6,6,5,1985,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,51,1,2,5,1,44,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,H,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,51,1,3,12,1,18,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,52,1,1,1,1,60,1,98,998,2,98,998,2,10108,998,9998,98,2,3,5,2,2,98,98,8,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,10108
10,101,10102,1,2,8,12926,52,1,2,2,2,56,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,3,2,10,1984,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,52,1,3,5,2,32,1,98,998,3,10108,998,2,10108,998,9998,98,2,2,7,2,2,98,98,6,98,2,2,7,2006,998,998,998,10,98,10,101,10102,98,10108,10108
10,101,10102,1,2,8,12926,52,1,4,11,1,31,1,98,998,3,10104,998,2,10104,998,9998,98,2,4,8,1,1,1,98,1,A,98,98,98,9998,998,998,998,12,1,10,101,10102,98,10104,10104
10,101,10102,1,2,8,12926,52,1,5,12,1,10,1,98,998,3,10108,998,1,98,998,9998,98,1,4,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,4,98,10,101,10102,98,10108,98
10,101,10102,1,2,8,12926,52,1,6,12,1,13,1,98,998,3,10108,998,2,997,998,9998,98,1,7,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,7,98,10,101,10102,98,10108,997
10,101,10102,1,2,8,12926,52,1,7,15,1,37,3,10109,998,3,10109,998,2,10109,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10109,10109,10109
10,101,10102,1,2,8,12926,52,1,8,15,1,23,3,10107,998,3,10107,998,2,10105,998,9998,98,2,2,7,2,2,98,98,1,A,98,98,98,9998,998,998,998,10,98,10,101,10102,10107,10107,10105
10,101,10102,1,2,8,12926,53,1,1,1,1,73,1,98,998,2,98,998,1,98,998,9998,98,2,2,5,2,2,98,98,2,A,98,98,98,9998,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,53,1,2,2,2,69,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,6,98,3,3,9,1989,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,53,1,3,5,2,36,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,0,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,53,1,4,5,1,35,1,98,998,2,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,2,A,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,53,1,5,5,2,33,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,0,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,54,1,1,1,1,73,1,98,998,2,98,998,2,997,998,9998,98,2,4,6,2,2,98,98,7,98,98,98,98,9998,998,998,998,4,98,10,101,10102,98,98,997
10,101,10102,1,2,8,12926,54,1,2,2,2,64,1,98,998,2,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,7,98,4,3,10,1985,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,54,1,3,5,2,41,1,98,998,2,98,998,99,99,999,9999,99,2,7,5,2,2,98,98,4,98,1,1,2,1999,998,998,999,7,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,54,1,4,12,1,18,1,98,998,2,98,998,99,99,999,9999,99,1,4,7,1,2,98,98,5,98,98,98,98,9998,998,998,999,12,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,55,1,1,1,2,72,1,98,998,2,98,998,2,10210,998,9998,98,2,6,5,2,1,1,98,7,98,7,6,4,1978,998,998,998,6,1,10,101,10102,98,98,10210
10,101,10102,1,2,8,12926,55,1,2,5,1,52,1,98,998,2,98,998,2,10210,998,9998,98,2,8,5,1,1,1,98,6,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,10210
10,101,10102,1,2,8,12926,55,1,3,12,1,24,1,98,998,3,12101,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,12101,98
10,101,10102,1,2,8,12926,56,1,1,1,1,47,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,1,1,98,1,A,98,98,98,9998,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,56,1,2,2,2,44,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,1,98,1,A,2,2,6,2007,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,56,1,3,5,1,14,1,98,998,2,98,998,1,98,998,9998,98,1,8,5,1,1,1,98,98,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,56,1,4,5,1,9,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,3,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,57,1,1,1,2,79,1,98,998,2,98,998,1,98,998,9998,98,2,2,6,2,2,98,98,6,98,2,0,1,1965,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,57,1,2,12,1,15,1,98,998,2,98,998,1,98,998,9998,98,1,1,7,2,2,98,98,5,98,98,98,98,9998,998,998,998,9,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,58,1,1,17,1,36,3,10201,998,3,10208,998,2,10208,998,9998,98,2,3,11,1,1,10,5,1,A,98,98,98,9998,998,998,998,15,1,10,101,10102,10201,10208,10208
10,101,10102,1,2,8,12926,58,1,2,17,1,46,3,10108,998,3,10108,998,2,10106,998,9998,98,2,4,7,1,1,1,98,1,A,98,98,98,9998,998,998,998,12,1,10,101,10102,10108,10108,10106
10,101,10102,1,2,8,12926,58,1,3,17,1,51,2,98,998,3,12101,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,12101,98
10,101,10102,1,2,8,12926,58,1,4,17,1,32,2,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,58,1,5,17,1,55,2,98,998,2,98,998,2,10106,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,10106
10,101,10102,1,2,8,12926,58,1,6,17,1,46,2,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,58,1,7,17,1,41,3,10202,998,3,10202,998,2,10202,998,9998,98,2,4,7,1,1,1,98,1,A,98,98,98,9998,998,998,998,12,1,10,101,10102,10202,10202,10202
10,101,10102,1,2,8,12926,58,1,8,17,1,22,3,10108,998,3,10108,998,2,10108,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10108,10108,10108
10,101,10102,1,2,8,12926,58,1,9,17,1,31,3,10201,998,3,10210,998,2,10210,998,9998,98,2,2,7,2,2,98,98,3,A,98,98,98,9998,998,998,998,10,98,10,101,10102,10201,10210,10210
10,101,10102,1,2,8,12926,58,1,10,17,1,43,3,14104,998,3,10208,998,2,14103,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,14104,10208,14103
10,101,10102,1,2,8,12926,58,1,11,17,1,35,3,10204,998,3,10204,998,2,10210,998,9998,98,2,4,8,1,1,1,98,1,A,98,98,98,9998,998,998,998,12,1,10,101,10102,10204,10204,10210
10,101,10102,1,2,8,12926,58,1,12,17,1,57,3,10210,998,3,10210,998,2,10401,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,10210,10210,10401
10,101,10102,1,2,8,12926,60,1,1,1,1,80,1,98,998,3,997,998,2,10106,998,9998,98,2,5,6,2,2,98,98,7,98,98,98,98,9998,998,998,998,5,98,10,101,10102,98,997,10106
10,101,10102,1,2,8,12926,60,1,2,4,2,79,1,98,998,3,997,998,2,10101,998,9998,98,2,1,6,2,2,98,98,7,98,8,8,8,1977,998,998,998,1,98,10,101,10102,98,997,10101
10,101,10102,1,2,8,12926,61,1,1,1,1,24,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,2,2,98,98,5,98,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,61,1,2,2,2,27,99,99,999,99,99,999,99,99,999,9999,99,2,4,7,1,1,1,98,1,Z,0,98,98,9998,999,999,999,12,1,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,62,1,1,1,2,54,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,8,98,4,4,8,1992,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,62,1,2,2,1,59,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,1,98,1,G,98,98,98,9998,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,62,1,3,5,1,24,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,3,Z,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,62,1,4,12,2,13,1,98,998,2,98,998,99,99,999,9999,99,1,99,99,99,2,98,98,98,98,98,98,98,9998,998,998,999,99,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,62,1,5,12,1,5,99,99,999,99,99,999,99,99,999,9999,99,1,0,3,2,2,98,98,98,98,98,98,98,9998,999,999,999,0,98,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,63,1,1,1,1,45,1,98,998,2,98,998,2,10301,998,9998,98,2,2,7,2,1,10,97,1,C,98,98,98,9998,998,998,998,10,10,10,101,10102,98,98,10301
10,101,10102,1,2,8,12926,65,1,1,1,2,41,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,H,2,2,12,2002,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,65,1,2,5,1,14,1,98,998,2,98,998,1,98,998,9998,98,1,8,5,1,2,98,98,98,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,66,1,1,1,2,55,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,1,98,1,Z,5,5,7,2004,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,66,1,2,5,1,35,1,98,998,3,10201,998,1,98,998,9998,98,2,4,8,1,1,1,98,1,G,98,98,98,9998,998,998,998,12,1,10,101,10102,98,10201,98
10,101,10102,1,2,8,12926,66,1,3,5,2,18,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,1,1,98,1,Z,0,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,66,1,4,5,2,12,1,98,998,2,98,998,1,98,998,9998,98,1,6,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,67,1,1,1,1,56,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,6,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,67,1,2,2,2,61,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,2,98,98,6,98,2,2,11,1987,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,69,1,1,1,1,42,1,98,998,2,98,998,2,10107,998,9998,98,2,2,7,2,1,1,98,1,R,98,98,98,9998,998,998,998,10,1,10,101,10102,98,98,10107
10,101,10102,1,2,8,12926,69,1,2,2,2,45,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,1,1,98,1,Z,5,5,8,2008,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,69,1,3,5,1,13,1,98,998,2,98,998,1,98,998,9998,98,1,7,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,69,1,4,5,1,8,1,98,998,2,98,998,1,98,998,9998,98,1,2,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,2,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,69,1,5,5,2,17,1,98,998,2,98,998,1,98,998,9998,98,1,3,7,2,1,1,98,5,98,0,98,98,9998,998,998,998,11,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,70,1,1,1,2,42,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,1,1,98,1,A,4,4,3,1999,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,70,1,2,2,1,39,1,98,998,2,98,998,2,13101,998,9998,98,2,2,8,2,2,98,98,3,G,98,98,98,9998,998,998,998,10,98,10,101,10102,98,98,13101
10,101,10102,1,2,8,12926,70,1,3,5,2,21,1,98,998,2,98,998,1,98,998,9998,98,1,1,11,2,2,98,98,5,98,1,1,6,2012,998,998,998,13,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,70,1,4,5,2,19,1,98,998,2,98,998,1,98,998,9998,98,1,4,8,2,2,98,98,5,98,0,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,70,1,5,5,1,18,1,98,998,2,98,998,1,98,998,9998,98,1,4,8,2,2,98,98,5,98,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,70,1,6,12,2,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,2,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,70,1,7,14,2,17,2,98,998,2,98,998,2,13101,998,9998,98,1,3,8,2,2,98,98,5,98,99,99,99,9999,998,998,998,11,98,10,101,10102,98,98,13101
10,101,10102,1,2,8,12926,70,1,8,11,1,22,3,10101,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,H,98,98,98,9998,998,998,998,8,98,10,101,10102,10101,98,98
10,101,10102,1,2,8,12926,70,1,9,11,1,26,2,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,H,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,71,1,1,1,1,50,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,1,1,98,1,A,98,98,98,9998,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,71,1,2,2,2,49,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,G,3,3,3,1996,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,71,1,3,5,1,21,1,98,998,2,98,998,1,98,998,9998,98,1,4,7,1,1,1,98,5,98,98,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,73,1,1,1,1,33,1,98,998,3,10101,998,2,10101,998,9998,98,2,4,7,1,2,98,98,1,G,98,98,98,9998,998,998,998,12,98,10,101,10102,98,10101,10101
10,101,10102,1,2,8,12926,73,1,2,7,1,28,1,98,998,3,10101,998,2,10101,998,9998,98,2,5,12,1,2,98,98,8,98,98,98,98,9998,998,998,998,17,98,10,101,10102,98,10101,10101
10,101,10102,1,2,8,12926,73,1,3,15,1,30,3,10101,998,8,98,998,7,98,998,2012,1,2,3,11,1,2,98,98,1,I,98,98,98,9998,998,170,170,15,98,10,101,10102,10101,98,98
